## dioPeriod = 1.0
## scheduler = none
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 3
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 3
## parents = 2
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = otf
## numPacketsBurst = 25
## gui = False
## startTime = 1532408303.02
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
   1220  1225            0                 0          0       0            141          0             0             0     712638.620          18    31                       0                 0              0                0                0                    1                 237          27  3894        196  4741        196      0         1                  0                 0                 13            2      219       50      0           0                  9        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     717361.820          19    32                       0                 0              0                0                0                    2                 243          25  3894        196  4741        196      6         1                  0                 7                 12           34      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     722085.020          20    33                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      1         0                  0                 3                 11            5      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     726808.220          20    34                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     731531.420          20    35                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     736254.620          20    36                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     740977.820          20    37                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     745701.020          20    38                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     750424.220          20    39                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     755147.420          20    40                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     759870.620          20    41                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     764593.820          20    42                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     769317.020          20    43                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     774040.220          20    44                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     778763.420          20    45                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     783486.620          20    46                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     788209.820          20    47                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     792933.020          20    48                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     797656.220          20    49                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     802379.420          20    50                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     807102.620          20    51                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     811825.820          20    52                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     816549.020          20    53                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     821272.220          20    54                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     825995.420          20    55                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     830718.620          20    56                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     835441.820          20    57                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1220  1225            0                 0          0       0            141          0             0             0     840165.020          20    58                       0                 0              0                0                0                    1                 244          25  3894        192  4741        192      0         0                  0                 0                 11            0      219       50      0           0                 10        141                   0                     0                   0           0           0
   1264  2450         1225                44        298   1.000            141     37.068      1524.047             0     895780.980         514    59                       0                 0              0                0                0                  101                 287         649  4236       1103  5139       1103     43         0                 69                 0                 11            0      219       50      0           0                282        141                   0                     0                   0           0        1181
   1365  2450            0               101        996   1.465            145    108.000      4704.842             0    1075427.900         555    60                       0                 2              0                0                0                  105                 332         735  5333       1184  6480       1184     42        33                326                16                 15           57      217       50      0           0                301        141                   2                     0                   0           0        1078
   1510  2450            0               145        501   2.028            144    213.372      4290.484             0    1176762.100         251    61                       0                 0              0                0                0                   48                 358         455  5979        807  7220        807     22        29                 89                13                 11           58      216       50      0           0                133        141                   3                     0                   0           0         933
   1689  2450            0               179        400   2.587            141    313.486      4683.975             0    1268804.880         194    62                       0                 0              0                0                0                   38                 374         426  6558        734  7884        734     15        11                 57                16                  7           59      220       50      0           0                101        141                   1                     0                   0           0         754
   1871  2450            0               182        323   3.176            141    412.868      3932.341             0    1349204.940         142    63                       0                 0              0                0                0                   27                 386         354  7063        644  8452        644     11        16                 39                 2                 10           57      220       50      0           0                 74        141                   1                     0                   0           0         572
   2051  2450            0               180        167   3.989            141    513.522      3326.936             0    1404816.860          90    64                       0                 0              0                0                0                   11                 395         301  7410        507  8833        507      6        11                 18                10                 11           55      220       50      0           0                 45        141                   2                     0                   1           0         392
   2205  2450            0               154         81   4.435            141    612.695      2991.542             0    1445499.920          46    65                       0                 0              0                0                0                    6                 403         219  7645        408  9101        408      7         6                  2                13                  7           51      220       50      0           0                 23        141                   0                     0                   1           0         238
   2296  2450            0                91         44   4.516            141    710.220      2333.340             0    1470949.260          34    66                       0                 0              0                0                0                    3                 413         138  7780        324  9253        324      9         6                  0                15                  2           52      220       50      0           0                 17        141                   1                     0                   0           0         147
   2362  2450            0                66         20   4.955            141    810.227      1215.012             0    1489423.080          26    67                       0                 0              0                0                0                    2                 419          85  7866        277  9354        277      6         3                  1                10                  2           50      220       50      0           0                 13        141                   0                     0                   0           0          81
   2402  2450            0                40         16   5.100            141    912.375      1327.096             0    1502605.840          28    68                       0                 0              0                0                0                    5                 425          64  7922        266  9412        266      6         1                  0                10                  4           47      220       50      0           0                 14        141                   0                     0                   0           0          41
   2425  2450            0                23         19   5.391            141   1020.522      1178.741             0    1514146.580          24    69                       0                 0              0                0                0                    3                 429          56  7964        261  9459        261      3         1                  0                 5                  7           46      220       50      0           0                 12        141                   1                     0                   0           0          18
   2442  2450            0                17          7   5.706            141   1114.059       749.556             0    1523702.160          22    70                       0                 0              0                0                0                    4                 431          44  7988        265  9488        265      2         0                  0                 3                  8           46      220       50      0           0                 11        141                   0                     0                   0           0           1
   2443  2450            0                 1          0   4.000            141   1173.000       436.000             0    1530313.680          22    71                       0                 0              0                0                0                    4                 431          36  7989        253  9489        253      0         1                  0                 0                  8           46      220       50      0           0                 11        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1536291.480          20    72                       0                 0              0                0                0                    4                 431          31  7989        241  9489        241      0         1                  0                 0                  8           38      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1542220.080          20    73                       0                 0              0                0                0                    4                 431          29  7989        241  9489        241      0         0                  0                 0                  8           17      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1548148.680          20    74                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1554077.280          20    75                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1560005.880          20    76                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1565934.480          20    77                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1571863.080          20    78                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
   2443  2450            0                 0          0       0            141          0             0             0    1577791.680          20    79                       0                 0              0                0                0                    4                 431          28  7989        241  9489        241      0         0                  0                 0                  8            0      220       50      0           0                 10        141                   0                     0                   0           0           0
